,_id,category,commodity_transaction,country_or_area,quantity,quantity_footnotes,unit,year
630,5d5844fb9d1a687cde488b02,nuclear_electricity,Electricity - total nuclear production,Sweden,66457.0,,"Kilowatt-hours, million",2013
631,5d5844fb9d1a687cde488b03,nuclear_electricity,Electricity - total nuclear production,Sweden,64037.0,,"Kilowatt-hours, million",2012
632,5d5844fb9d1a687cde488b04,nuclear_electricity,Electricity - total nuclear production,Sweden,60475.0,,"Kilowatt-hours, million",2011
633,5d5844fb9d1a687cde488b05,nuclear_electricity,Electricity - total nuclear production,Sweden,57828.0,,"Kilowatt-hours, million",2010
634,5d5844fb9d1a687cde488b06,nuclear_electricity,Electricity - total nuclear production,Sweden,52173.0,,"Kilowatt-hours, million",2009
635,5d5844fb9d1a687cde488b07,nuclear_electricity,Electricity - total nuclear production,Sweden,63889.0,,"Kilowatt-hours, million",2008
636,5d5844fb9d1a687cde488b08,nuclear_electricity,Electricity - total nuclear production,Sweden,66969.0,,"Kilowatt-hours, million",2007
637,5d5844fb9d1a687cde488b09,nuclear_electricity,Electricity - total nuclear production,Sweden,66977.0,,"Kilowatt-hours, million",2006
638,5d5844fb9d1a687cde488b0a,nuclear_electricity,Electricity - total nuclear production,Sweden,72377.0,,"Kilowatt-hours, million",2005
639,5d5844fb9d1a687cde488b0b,nuclear_electricity,Electricity - total nuclear production,Sweden,77486.0,,"Kilowatt-hours, million",2004
640,5d5844fb9d1a687cde488b0c,nuclear_electricity,Electricity - total nuclear production,Sweden,67415.0,,"Kilowatt-hours, million",2003
641,5d5844fb9d1a687cde488b0d,nuclear_electricity,Electricity - total nuclear production,Sweden,68111.0,,"Kilowatt-hours, million",2002
642,5d5844fb9d1a687cde488b0e,nuclear_electricity,Electricity - total nuclear production,Sweden,72109.0,,"Kilowatt-hours, million",2001
643,5d5844fb9d1a687cde488b0f,nuclear_electricity,Electricity - total nuclear production,Sweden,57316.0,,"Kilowatt-hours, million",2000
644,5d5844fb9d1a687cde488b10,nuclear_electricity,Electricity - total nuclear production,Sweden,73188.0,,"Kilowatt-hours, million",1999
645,5d5844fb9d1a687cde488b11,nuclear_electricity,Electricity - total nuclear production,Sweden,73583.0,,"Kilowatt-hours, million",1998
646,5d5844fb9d1a687cde488b12,nuclear_electricity,Electricity - total nuclear production,Sweden,69928.0,,"Kilowatt-hours, million",1997
647,5d5844fb9d1a687cde488b13,nuclear_electricity,Electricity - total nuclear production,Sweden,74274.0,,"Kilowatt-hours, million",1996
648,5d5844fb9d1a687cde488b14,nuclear_electricity,Electricity - total nuclear production,Sweden,69935.0,,"Kilowatt-hours, million",1995
649,5d5844fb9d1a687cde488b15,nuclear_electricity,Electricity - total nuclear production,Sweden,73156.0,,"Kilowatt-hours, million",1994
650,5d5844fb9d1a687cde488b16,nuclear_electricity,Electricity - total nuclear production,Sweden,61395.0,,"Kilowatt-hours, million",1993
651,5d5844fb9d1a687cde488b17,nuclear_electricity,Electricity - total nuclear production,Sweden,63544.0,,"Kilowatt-hours, million",1992
652,5d5844fb9d1a687cde488b18,nuclear_electricity,Electricity - total nuclear production,Sweden,76761.0,,"Kilowatt-hours, million",1991
653,5d5844fb9d1a687cde488b19,nuclear_electricity,Electricity - total nuclear production,Sweden,68185.0,,"Kilowatt-hours, million",1990
654,5d5844fb9d1a687cde488b1a,nuclear_electricity,Electricity - total nuclear production,Switzerland,27557.0,,"Kilowatt-hours, million",2014
655,5d5844fb9d1a687cde488b1b,nuclear_electricity,Electricity - total nuclear production,Switzerland,25990.0,,"Kilowatt-hours, million",2013
656,5d5844fb9d1a687cde488b1c,nuclear_electricity,Electricity - total nuclear production,Switzerland,25441.0,,"Kilowatt-hours, million",2012
657,5d5844fb9d1a687cde488b1d,nuclear_electricity,Electricity - total nuclear production,Switzerland,26710.0,,"Kilowatt-hours, million",2011
658,5d5844fb9d1a687cde488b1e,nuclear_electricity,Electricity - total nuclear production,Switzerland,26339.0,,"Kilowatt-hours, million",2010
659,5d5844fb9d1a687cde488b1f,nuclear_electricity,Electricity - total nuclear production,Switzerland,27686.0,,"Kilowatt-hours, million",2009
660,5d5844fb9d1a687cde488b20,nuclear_electricity,Electricity - total nuclear production,Switzerland,27700.0,,"Kilowatt-hours, million",2008
661,5d5844fb9d1a687cde488b21,nuclear_electricity,Electricity - total nuclear production,Switzerland,27925.0,,"Kilowatt-hours, million",2007
662,5d5844fb9d1a687cde488b22,nuclear_electricity,Electricity - total nuclear production,Switzerland,27819.0,,"Kilowatt-hours, million",2006
663,5d5844fb9d1a687cde488b23,nuclear_electricity,Electricity - total nuclear production,Switzerland,23341.0,,"Kilowatt-hours, million",2005
664,5d5844fb9d1a687cde488b24,nuclear_electricity,Electricity - total nuclear production,Switzerland,26958.0,,"Kilowatt-hours, million",2004
665,5d5844fb9d1a687cde488b25,nuclear_electricity,Electricity - total nuclear production,Switzerland,27487.0,,"Kilowatt-hours, million",2003
666,5d5844fb9d1a687cde488b26,nuclear_electricity,Electricity - total nuclear production,Switzerland,27234.0,,"Kilowatt-hours, million",2002
667,5d5844fb9d1a687cde488b27,nuclear_electricity,Electricity - total nuclear production,Switzerland,26811.0,,"Kilowatt-hours, million",2001
668,5d5844fb9d1a687cde488b28,nuclear_electricity,Electricity - total nuclear production,Switzerland,26446.0,,"Kilowatt-hours, million",2000
669,5d5844fb9d1a687cde488b29,nuclear_electricity,Electricity - total nuclear production,Switzerland,25830.0,,"Kilowatt-hours, million",1999
670,5d5844fb9d1a687cde488b2a,nuclear_electricity,Electricity - total nuclear production,Switzerland,25830.0,,"Kilowatt-hours, million",1998
671,5d5844fb9d1a687cde488b2b,nuclear_electricity,Electricity - total nuclear production,Switzerland,25409.0,,"Kilowatt-hours, million",1997
672,5d5844fb9d1a687cde488b2c,nuclear_electricity,Electricity - total nuclear production,Switzerland,25142.0,,"Kilowatt-hours, million",1996
673,5d5844fb9d1a687cde488b2d,nuclear_electricity,Electricity - total nuclear production,Switzerland,24895.0,,"Kilowatt-hours, million",1995
674,5d5844fb9d1a687cde488b2e,nuclear_electricity,Electricity - total nuclear production,Switzerland,24363.0,,"Kilowatt-hours, million",1994
675,5d5844fb9d1a687cde488b2f,nuclear_electricity,Electricity - total nuclear production,Switzerland,23351.0,,"Kilowatt-hours, million",1993
676,5d5844fb9d1a687cde488b30,nuclear_electricity,Electricity - total nuclear production,Switzerland,23448.0,,"Kilowatt-hours, million",1992
677,5d5844fb9d1a687cde488b31,nuclear_electricity,Electricity - total nuclear production,Switzerland,22953.0,,"Kilowatt-hours, million",1991
678,5d5844fb9d1a687cde488b32,nuclear_electricity,Electricity - total nuclear production,Switzerland,23636.0,,"Kilowatt-hours, million",1990
679,5d5844fb9d1a687cde488b33,nuclear_electricity,Electricity - total nuclear production,Ukraine,88389.0,,"Kilowatt-hours, million",2014
680,5d5844fb9d1a687cde488b34,nuclear_electricity,Electricity - total nuclear production,Ukraine,83209.0,,"Kilowatt-hours, million",2013
681,5d5844fb9d1a687cde488b35,nuclear_electricity,Electricity - total nuclear production,Ukraine,90137.0,,"Kilowatt-hours, million",2012
682,5d5844fb9d1a687cde488b36,nuclear_electricity,Electricity - total nuclear production,Ukraine,90248.0,,"Kilowatt-hours, million",2011
683,5d5844fb9d1a687cde488b37,nuclear_electricity,Electricity - total nuclear production,Ukraine,89152.0,,"Kilowatt-hours, million",2010
684,5d5844fb9d1a687cde488b38,nuclear_electricity,Electricity - total nuclear production,Ukraine,82924.0,,"Kilowatt-hours, million",2009
685,5d5844fb9d1a687cde488b39,nuclear_electricity,Electricity - total nuclear production,Ukraine,89841.0,,"Kilowatt-hours, million",2008
686,5d5844fb9d1a687cde488b3a,nuclear_electricity,Electricity - total nuclear production,Ukraine,92542.0,,"Kilowatt-hours, million",2007
687,5d5844fb9d1a687cde488b3b,nuclear_electricity,Electricity - total nuclear production,Ukraine,90225.0,,"Kilowatt-hours, million",2006
688,5d5844fb9d1a687cde488b3c,nuclear_electricity,Electricity - total nuclear production,Ukraine,88756.0,,"Kilowatt-hours, million",2005
689,5d5844fb9d1a687cde488b3d,nuclear_electricity,Electricity - total nuclear production,Ukraine,87022.0,,"Kilowatt-hours, million",2004
690,5d5844fb9d1a687cde488b3e,nuclear_electricity,Electricity - total nuclear production,Ukraine,81406.0,,"Kilowatt-hours, million",2003
691,5d5844fb9d1a687cde488b3f,nuclear_electricity,Electricity - total nuclear production,Ukraine,77990.0,,"Kilowatt-hours, million",2002
692,5d5844fb9d1a687cde488b40,nuclear_electricity,Electricity - total nuclear production,Ukraine,76169.0,,"Kilowatt-hours, million",2001
693,5d5844fb9d1a687cde488b41,nuclear_electricity,Electricity - total nuclear production,Ukraine,77341.0,,"Kilowatt-hours, million",2000
694,5d5844fb9d1a687cde488b42,nuclear_electricity,Electricity - total nuclear production,Ukraine,72065.0,,"Kilowatt-hours, million",1999
695,5d5844fb9d1a687cde488b43,nuclear_electricity,Electricity - total nuclear production,Ukraine,75239.0,,"Kilowatt-hours, million",1998
696,5d5844fb9d1a687cde488b44,nuclear_electricity,Electricity - total nuclear production,Ukraine,79433.0,,"Kilowatt-hours, million",1997
697,5d5844fb9d1a687cde488b45,nuclear_electricity,Electricity - total nuclear production,Ukraine,79577.0,,"Kilowatt-hours, million",1996
698,5d5844fb9d1a687cde488b46,nuclear_electricity,Electricity - total nuclear production,Ukraine,70823.0,,"Kilowatt-hours, million",1995
699,5d5844fb9d1a687cde488b47,nuclear_electricity,Electricity - total nuclear production,Ukraine,68848.0,,"Kilowatt-hours, million",1994
700,5d5844fb9d1a687cde488b48,nuclear_electricity,Electricity - total nuclear production,Ukraine,75243.0,,"Kilowatt-hours, million",1993
701,5d5844fb9d1a687cde488b49,nuclear_electricity,Electricity - total nuclear production,Ukraine,73750.0,,"Kilowatt-hours, million",1992
702,5d5844fb9d1a687cde488b4a,nuclear_electricity,Electricity - total nuclear production,United Kingdom,63748.0,,"Kilowatt-hours, million",2014
703,5d5844fb9d1a687cde488b4b,nuclear_electricity,Electricity - total nuclear production,United Kingdom,70607.0,,"Kilowatt-hours, million",2013
704,5d5844fb9d1a687cde488b4c,nuclear_electricity,Electricity - total nuclear production,United Kingdom,70405.0,,"Kilowatt-hours, million",2012
705,5d5844fb9d1a687cde488b4d,nuclear_electricity,Electricity - total nuclear production,United Kingdom,68980.0,,"Kilowatt-hours, million",2011
706,5d5844fb9d1a687cde488b4e,nuclear_electricity,Electricity - total nuclear production,United Kingdom,62140.0,,"Kilowatt-hours, million",2010
707,5d5844fb9d1a687cde488b4f,nuclear_electricity,Electricity - total nuclear production,United Kingdom,69098.0,,"Kilowatt-hours, million",2009
708,5d5844fb9d1a687cde488b50,nuclear_electricity,Electricity - total nuclear production,United Kingdom,52486.0,,"Kilowatt-hours, million",2008
709,5d5844fb9d1a687cde488b51,nuclear_electricity,Electricity - total nuclear production,United Kingdom,63028.0,,"Kilowatt-hours, million",2007
710,5d5844fb9d1a687cde488b52,nuclear_electricity,Electricity - total nuclear production,United Kingdom,75451.0,,"Kilowatt-hours, million",2006
711,5d5844fb9d1a687cde488b53,nuclear_electricity,Electricity - total nuclear production,United Kingdom,81618.0,,"Kilowatt-hours, million",2005
712,5d5844fb9d1a687cde488b54,nuclear_electricity,Electricity - total nuclear production,United Kingdom,79999.0,,"Kilowatt-hours, million",2004
713,5d5844fb9d1a687cde488b55,nuclear_electricity,Electricity - total nuclear production,United Kingdom,88686.0,,"Kilowatt-hours, million",2003
714,5d5844fb9d1a687cde488b56,nuclear_electricity,Electricity - total nuclear production,United Kingdom,87848.0,,"Kilowatt-hours, million",2002
715,5d5844fb9d1a687cde488b57,nuclear_electricity,Electricity - total nuclear production,United Kingdom,90094.0,,"Kilowatt-hours, million",2001
716,5d5844fb9d1a687cde488b58,nuclear_electricity,Electricity - total nuclear production,United Kingdom,85063.0,,"Kilowatt-hours, million",2000
717,5d5844fb9d1a687cde488b59,nuclear_electricity,Electricity - total nuclear production,United Kingdom,95133.0,,"Kilowatt-hours, million",1999
718,5d5844fb9d1a687cde488b5a,nuclear_electricity,Electricity - total nuclear production,United Kingdom,99486.0,,"Kilowatt-hours, million",1998
719,5d5844fb9d1a687cde488b5b,nuclear_electricity,Electricity - total nuclear production,United Kingdom,98146.0,,"Kilowatt-hours, million",1997
720,5d5844fb9d1a687cde488b5c,nuclear_electricity,Electricity - total nuclear production,United Kingdom,94671.0,,"Kilowatt-hours, million",1996
721,5d5844fb9d1a687cde488b5d,nuclear_electricity,Electricity - total nuclear production,United Kingdom,88282.0,,"Kilowatt-hours, million",1994
722,5d5844fb9d1a687cde488b5e,nuclear_electricity,Electricity - total nuclear production,United Kingdom,88964.0,,"Kilowatt-hours, million",1995
723,5d5844fb9d1a687cde488b5f,nuclear_electricity,Electricity - total nuclear production,United Kingdom,89353.0,,"Kilowatt-hours, million",1993
724,5d5844fb9d1a687cde488b60,nuclear_electricity,Electricity - total nuclear production,United Kingdom,76807.0,,"Kilowatt-hours, million",1992
725,5d5844fb9d1a687cde488b61,nuclear_electricity,Electricity - total nuclear production,United Kingdom,70543.0,,"Kilowatt-hours, million",1991
726,5d5844fb9d1a687cde488b62,nuclear_electricity,Electricity - total nuclear production,United Kingdom,65749.0,,"Kilowatt-hours, million",1990
727,5d5844fb9d1a687cde488b63,nuclear_electricity,Electricity - total nuclear production,United States,830584.0,,"Kilowatt-hours, million",2014
728,5d5844fb9d1a687cde488b64,nuclear_electricity,Electricity - total nuclear production,United States,822004.0,,"Kilowatt-hours, million",2013
729,5d5844fb9d1a687cde488b65,nuclear_electricity,Electricity - total nuclear production,United States,801129.0,,"Kilowatt-hours, million",2012
730,5d5844fb9d1a687cde488b66,nuclear_electricity,Electricity - total nuclear production,United States,821405.0,,"Kilowatt-hours, million",2011
731,5d5844fb9d1a687cde488b67,nuclear_electricity,Electricity - total nuclear production,United States,838931.0,,"Kilowatt-hours, million",2010
732,5d5844fb9d1a687cde488b68,nuclear_electricity,Electricity - total nuclear production,United States,830210.0,,"Kilowatt-hours, million",2009
733,5d5844fb9d1a687cde488b69,nuclear_electricity,Electricity - total nuclear production,United States,837804.0,,"Kilowatt-hours, million",2008
734,5d5844fb9d1a687cde488b6a,nuclear_electricity,Electricity - total nuclear production,United States,836634.0,,"Kilowatt-hours, million",2007
735,5d5844fb9d1a687cde488b6b,nuclear_electricity,Electricity - total nuclear production,United States,816195.0,,"Kilowatt-hours, million",2006
736,5d5844fb9d1a687cde488b6c,nuclear_electricity,Electricity - total nuclear production,United States,810726.0,,"Kilowatt-hours, million",2005
737,5d5844fb9d1a687cde488b6d,nuclear_electricity,Electricity - total nuclear production,United States,813339.0,,"Kilowatt-hours, million",2004
738,5d5844fb9d1a687cde488b6e,nuclear_electricity,Electricity - total nuclear production,United States,787818.0,,"Kilowatt-hours, million",2003
739,5d5844fb9d1a687cde488b6f,nuclear_electricity,Electricity - total nuclear production,United States,804519.0,,"Kilowatt-hours, million",2002
740,5d5844fb9d1a687cde488b70,nuclear_electricity,Electricity - total nuclear production,United States,792604.0,,"Kilowatt-hours, million",2001
741,5d5844fb9d1a687cde488b71,nuclear_electricity,Electricity - total nuclear production,United States,797718.0,,"Kilowatt-hours, million",2000
742,5d5844fb9d1a687cde488b72,nuclear_electricity,Electricity - total nuclear production,United States,771811.0,,"Kilowatt-hours, million",1999
743,5d5844fb9d1a687cde488b73,nuclear_electricity,Electricity - total nuclear production,United States,714124.0,,"Kilowatt-hours, million",1998
744,5d5844fb9d1a687cde488b74,nuclear_electricity,Electricity - total nuclear production,United States,666363.0,,"Kilowatt-hours, million",1997
745,5d5844fb9d1a687cde488b75,nuclear_electricity,Electricity - total nuclear production,United States,715212.0,,"Kilowatt-hours, million",1996
746,5d5844fb9d1a687cde488b76,nuclear_electricity,Electricity - total nuclear production,United States,713806.0,,"Kilowatt-hours, million",1995
747,5d5844fb9d1a687cde488b77,nuclear_electricity,Electricity - total nuclear production,United States,678920.0,,"Kilowatt-hours, million",1994
748,5d5844fb9d1a687cde488b78,nuclear_electricity,Electricity - total nuclear production,United States,646987.0,,"Kilowatt-hours, million",1993
749,5d5844fb9d1a687cde488b79,nuclear_electricity,Electricity - total nuclear production,United States,655970.0,,"Kilowatt-hours, million",1992
750,5d5844fb9d1a687cde488b7a,nuclear_electricity,Electricity - total nuclear production,United States,649399.0,,"Kilowatt-hours, million",1991
751,5d5844fb9d1a687cde488b7b,nuclear_electricity,Electricity - total nuclear production,United States,611589.0,,"Kilowatt-hours, million",1990
752,5d5844fb9d1a687cde488b7c,nuclear_electricity,Electricity - total nuclear production,USSR (former),212000.0,,"Kilowatt-hours, million",1991
753,5d5844fb9d1a687cde488b7d,nuclear_electricity,Electricity - total nuclear production,USSR (former),212000.0,,"Kilowatt-hours, million",1990
754,5d5844fb9d1a687cde488b7e,nuclear_electricity,Electricity - total nuclear production,"Yugoslavia, SFR (former)",4390.0,1,"Kilowatt-hours, million",1991
755,5d5844fb9d1a687cde488b80,nuclear_electricity,Electricity - total nuclear production,"Yugoslavia, SFR (former)",4622.0,,"Kilowatt-hours, million",1990
756,5d5845009d1a687cde4b247c,solar_electricity,Electricity - total solar production,American Samoa,1.1,1,"Kilowatt-hours, million",2014
757,5d5845009d1a687cde4b247d,solar_electricity,Electricity - total solar production,American Samoa,1.1,1,"Kilowatt-hours, million",2013
758,5d5845009d1a687cde4b247e,solar_electricity,Electricity - total solar production,American Samoa,1.1,,"Kilowatt-hours, million",2012
759,5d5845009d1a687cde4b247f,solar_electricity,Electricity - total solar production,Argentina,16.0,,"Kilowatt-hours, million",2014
760,5d5845009d1a687cde4b2480,solar_electricity,Electricity - total solar production,Argentina,15.0,,"Kilowatt-hours, million",2013
761,5d5845009d1a687cde4b2481,solar_electricity,Electricity - total solar production,Argentina,8.0,,"Kilowatt-hours, million",2012
762,5d5845009d1a687cde4b2482,solar_electricity,Electricity - total solar production,Argentina,2.0,,"Kilowatt-hours, million",2011
763,5d5845009d1a687cde4b2483,solar_electricity,Electricity - total solar production,Argentina,0.09,,"Kilowatt-hours, million",2010
764,5d5845009d1a687cde4b2484,solar_electricity,Electricity - total solar production,Argentina,0.08,,"Kilowatt-hours, million",2009
765,5d5845009d1a687cde4b2485,solar_electricity,Electricity - total solar production,Australia,4858.0,,"Kilowatt-hours, million",2014
766,5d5845009d1a687cde4b2486,solar_electricity,Electricity - total solar production,Australia,3826.0,,"Kilowatt-hours, million",2013
767,5d5845009d1a687cde4b2487,solar_electricity,Electricity - total solar production,Australia,2559.0,,"Kilowatt-hours, million",2012
768,5d5845009d1a687cde4b2488,solar_electricity,Electricity - total solar production,Australia,1530.0,,"Kilowatt-hours, million",2011
769,5d5845009d1a687cde4b2489,solar_electricity,Electricity - total solar production,Australia,426.0,,"Kilowatt-hours, million",2010
770,5d5845009d1a687cde4b248a,solar_electricity,Electricity - total solar production,Australia,160.0,,"Kilowatt-hours, million",2009
771,5d5845009d1a687cde4b248b,solar_electricity,Electricity - total solar production,Australia,127.0,,"Kilowatt-hours, million",2008
772,5d5845009d1a687cde4b248c,solar_electricity,Electricity - total solar production,Australia,91.0,,"Kilowatt-hours, million",2006
773,5d5845009d1a687cde4b248d,solar_electricity,Electricity - total solar production,Australia,109.0,,"Kilowatt-hours, million",2007
774,5d5845009d1a687cde4b248e,solar_electricity,Electricity - total solar production,Australia,79.0,,"Kilowatt-hours, million",2005
775,5d5845009d1a687cde4b248f,solar_electricity,Electricity - total solar production,Australia,69.0,,"Kilowatt-hours, million",2004
776,5d5845009d1a687cde4b2490,solar_electricity,Electricity - total solar production,Australia,59.0,,"Kilowatt-hours, million",2003
777,5d5845009d1a687cde4b2491,solar_electricity,Electricity - total solar production,Australia,50.0,,"Kilowatt-hours, million",2002
778,5d5845009d1a687cde4b2492,solar_electricity,Electricity - total solar production,Australia,44.0,,"Kilowatt-hours, million",2001
779,5d5845009d1a687cde4b2493,solar_electricity,Electricity - total solar production,Australia,38.0,,"Kilowatt-hours, million",2000
780,5d5845009d1a687cde4b2494,solar_electricity,Electricity - total solar production,Australia,34.0,,"Kilowatt-hours, million",1999
781,5d5845009d1a687cde4b2495,solar_electricity,Electricity - total solar production,Australia,28.0,,"Kilowatt-hours, million",1998
782,5d5845009d1a687cde4b2496,solar_electricity,Electricity - total solar production,Australia,23.0,,"Kilowatt-hours, million",1997
783,5d5845009d1a687cde4b2497,solar_electricity,Electricity - total solar production,Australia,19.0,,"Kilowatt-hours, million",1996
784,5d5845009d1a687cde4b2498,solar_electricity,Electricity - total solar production,Australia,16.0,,"Kilowatt-hours, million",1995
785,5d5845009d1a687cde4b2499,solar_electricity,Electricity - total solar production,Australia,13.0,,"Kilowatt-hours, million",1994
786,5d5845009d1a687cde4b249a,solar_electricity,Electricity - total solar production,Australia,11.0,,"Kilowatt-hours, million",1993
787,5d5845009d1a687cde4b249b,solar_electricity,Electricity - total solar production,Austria,785.0,,"Kilowatt-hours, million",2014
788,5d5845009d1a687cde4b249c,solar_electricity,Electricity - total solar production,Austria,582.0,,"Kilowatt-hours, million",2013
789,5d5845009d1a687cde4b249d,solar_electricity,Electricity - total solar production,Austria,337.0,,"Kilowatt-hours, million",2012
790,5d5845009d1a687cde4b249e,solar_electricity,Electricity - total solar production,Austria,174.0,,"Kilowatt-hours, million",2011
791,5d5845009d1a687cde4b249f,solar_electricity,Electricity - total solar production,Austria,89.0,,"Kilowatt-hours, million",2010
792,5d5845009d1a687cde4b24a0,solar_electricity,Electricity - total solar production,Austria,49.0,,"Kilowatt-hours, million",2009
793,5d5845009d1a687cde4b24a1,solar_electricity,Electricity - total solar production,Austria,30.0,,"Kilowatt-hours, million",2008
794,5d5845009d1a687cde4b24a2,solar_electricity,Electricity - total solar production,Austria,24.0,,"Kilowatt-hours, million",2007
795,5d5845009d1a687cde4b24a3,solar_electricity,Electricity - total solar production,Austria,22.0,,"Kilowatt-hours, million",2006
796,5d5845009d1a687cde4b24a4,solar_electricity,Electricity - total solar production,Austria,21.0,,"Kilowatt-hours, million",2005
797,5d5845009d1a687cde4b24a5,solar_electricity,Electricity - total solar production,Austria,18.0,,"Kilowatt-hours, million",2004
798,5d5845009d1a687cde4b24a6,solar_electricity,Electricity - total solar production,Austria,15.0,,"Kilowatt-hours, million",2003
799,5d5845009d1a687cde4b24a7,solar_electricity,Electricity - total solar production,Austria,9.0,,"Kilowatt-hours, million",2002
800,5d5845009d1a687cde4b24a8,solar_electricity,Electricity - total solar production,Austria,5.0,,"Kilowatt-hours, million",2001
801,5d5845009d1a687cde4b24a9,solar_electricity,Electricity - total solar production,Austria,3.0,,"Kilowatt-hours, million",2000
802,5d5845009d1a687cde4b24aa,solar_electricity,Electricity - total solar production,Austria,2.0,,"Kilowatt-hours, million",1999
803,5d5845009d1a687cde4b24ab,solar_electricity,Electricity - total solar production,Austria,2.0,,"Kilowatt-hours, million",1998
804,5d5845009d1a687cde4b24ac,solar_electricity,Electricity - total solar production,Austria,2.0,,"Kilowatt-hours, million",1997
805,5d5845009d1a687cde4b24ad,solar_electricity,Electricity - total solar production,Austria,1.0,,"Kilowatt-hours, million",1996
806,5d5845009d1a687cde4b24ae,solar_electricity,Electricity - total solar production,Austria,1.0,,"Kilowatt-hours, million",1995
807,5d5845009d1a687cde4b24af,solar_electricity,Electricity - total solar production,Austria,1.0,,"Kilowatt-hours, million",1994
808,5d5845009d1a687cde4b24b0,solar_electricity,Electricity - total solar production,Austria,1.0,,"Kilowatt-hours, million",1993
809,5d5845009d1a687cde4b24b1,solar_electricity,Electricity - total solar production,Azerbaijan,3.0,,"Kilowatt-hours, million",2014
810,5d5845009d1a687cde4b24b2,solar_electricity,Electricity - total solar production,Azerbaijan,1.0,,"Kilowatt-hours, million",2013
811,5d5845009d1a687cde4b24b3,solar_electricity,Electricity - total solar production,Bangladesh,145.0,,"Kilowatt-hours, million",2014
812,5d5845009d1a687cde4b24b4,solar_electricity,Electricity - total solar production,Belarus,1.0,,"Kilowatt-hours, million",2014
813,5d5845009d1a687cde4b24b5,solar_electricity,Electricity - total solar production,Bangladesh,145.0,,"Kilowatt-hours, million",2013
814,5d5845009d1a687cde4b24b6,solar_electricity,Electricity - total solar production,Belgium,2883.0,,"Kilowatt-hours, million",2014
815,5d5845009d1a687cde4b24b7,solar_electricity,Electricity - total solar production,Belgium,2644.0,,"Kilowatt-hours, million",2013
816,5d5845009d1a687cde4b24b8,solar_electricity,Electricity - total solar production,Belgium,2148.0,,"Kilowatt-hours, million",2012
817,5d5845009d1a687cde4b24b9,solar_electricity,Electricity - total solar production,Belgium,1169.0,,"Kilowatt-hours, million",2011
818,5d5845009d1a687cde4b24ba,solar_electricity,Electricity - total solar production,Belgium,560.0,,"Kilowatt-hours, million",2010
819,5d5845009d1a687cde4b24bb,solar_electricity,Electricity - total solar production,Belgium,166.0,,"Kilowatt-hours, million",2009
820,5d5845009d1a687cde4b24bc,solar_electricity,Electricity - total solar production,Belgium,42.0,,"Kilowatt-hours, million",2008
821,5d5845009d1a687cde4b24bd,solar_electricity,Electricity - total solar production,Belgium,6.0,,"Kilowatt-hours, million",2007
822,5d5845009d1a687cde4b24be,solar_electricity,Electricity - total solar production,Belgium,2.0,,"Kilowatt-hours, million",2006
823,5d5845009d1a687cde4b24bf,solar_electricity,Electricity - total solar production,Belgium,1.0,,"Kilowatt-hours, million",2005
824,5d5845009d1a687cde4b24c0,solar_electricity,Electricity - total solar production,Belgium,1.0,,"Kilowatt-hours, million",2004
825,5d5845009d1a687cde4b24c1,solar_electricity,Electricity - total solar production,Bolivia (Plur. State of),6.0,,"Kilowatt-hours, million",2014
826,5d5845009d1a687cde4b24c2,solar_electricity,Electricity - total solar production,Bolivia (Plur. State of),3.0,,"Kilowatt-hours, million",2013
827,5d5845009d1a687cde4b24c3,solar_electricity,Electricity - total solar production,Bolivia (Plur. State of),3.0,,"Kilowatt-hours, million",2012
828,5d5845009d1a687cde4b24c4,solar_electricity,Electricity - total solar production,Bolivia (Plur. State of),3.0,,"Kilowatt-hours, million",2011
829,5d5845009d1a687cde4b24c5,solar_electricity,Electricity - total solar production,Bolivia (Plur. State of),3.0,,"Kilowatt-hours, million",2010
830,5d5845009d1a687cde4b24c6,solar_electricity,Electricity - total solar production,Bolivia (Plur. State of),2.0,,"Kilowatt-hours, million",2009
831,5d5845009d1a687cde4b24c7,solar_electricity,Electricity - total solar production,Bolivia (Plur. State of),1.0,,"Kilowatt-hours, million",2008
832,5d5845009d1a687cde4b24c8,solar_electricity,Electricity - total solar production,Botswana,2.0,1,"Kilowatt-hours, million",2014
833,5d5845009d1a687cde4b24c9,solar_electricity,Electricity - total solar production,Botswana,1.3,,"Kilowatt-hours, million",2013
834,5d5845009d1a687cde4b24ca,solar_electricity,Electricity - total solar production,Botswana,1.3,,"Kilowatt-hours, million",2012
835,5d5845009d1a687cde4b24cb,solar_electricity,Electricity - total solar production,Brazil,16.0,,"Kilowatt-hours, million",2014
836,5d5845009d1a687cde4b24cc,solar_electricity,Electricity - total solar production,Brazil,7.0,,"Kilowatt-hours, million",2013
837,5d5845009d1a687cde4b24cd,solar_electricity,Electricity - total solar production,Brunei Darussalam,2.0,,"Kilowatt-hours, million",2014
838,5d5845009d1a687cde4b24ce,solar_electricity,Electricity - total solar production,Brunei Darussalam,2.0,,"Kilowatt-hours, million",2013
839,5d5845009d1a687cde4b24cf,solar_electricity,Electricity - total solar production,Brunei Darussalam,2.0,,"Kilowatt-hours, million",2012
840,5d5845009d1a687cde4b24d0,solar_electricity,Electricity - total solar production,Brunei Darussalam,2.0,,"Kilowatt-hours, million",2011
841,5d5845009d1a687cde4b24d1,solar_electricity,Electricity - total solar production,Bulgaria,1252.0,,"Kilowatt-hours, million",2014
